collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683608000,37.3958203633,-122.1029037533,58.37,298.00,0.90,0.00,0.10,349.00
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683609000,37.3958246467,-122.1029066683,58.37,299.00,1.80,0.00,0.98,345.50
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683610000,37.3958361533,-122.1029110500,58.34,300.00,1.80,0.00,1.65,345.40
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683611000,37.3958517333,-122.1029116883,58.32,301.00,1.80,0.00,1.80,354.00
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683612000,37.3958677867,-122.1029056850,58.31,302.00,3.60,0.00,2.06,9.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683613000,37.3958845083,-122.1028899050,58.31,303.00,2.90,0.00,2.57,29.40
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683614000,37.3958981683,-122.1028647183,58.32,304.00,2.90,0.00,2.78,50.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683615000,37.3959085633,-122.1028364633,58.33,305.00,4.30,0.00,2.73,61.70
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683616000,37.3959185267,-122.1028090283,58.33,306.00,61.50,0.00,2.57,64.40
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683617000,37.3959284767,-122.1027869183,58.32,307.00,61.60,0.00,1.75,61.60
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683618000,37.3959355433,-122.1027741850,58.30,308.00,61.70,0.00,1.08,58.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683619000,37.3959411617,-122.1027650367,58.26,309.00,16.50,0.00,1.13,56.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683620000,37.3959487883,-122.1027504750,58.19,310.00,2.40,0.00,1.90,57.70
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683621000,37.3959553000,-122.1027277867,58.16,311.00,2.40,0.00,2.37,66.60
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683622000,37.3959575533,-122.1026989283,58.19,312.00,2.40,0.00,2.83,79.70
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683623000,37.3959537917,-122.1026662267,58.24,313.00,2.40,0.00,3.09,95.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683624000,37.3959439600,-122.1026300650,58.29,314.00,2.50,0.00,3.81,106.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683625000,37.3959301000,-122.1025878883,58.32,315.00,2.00,0.00,4.12,112.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683626000,37.3959143700,-122.1025480900,58.33,316.00,2.60,0.00,3.81,115.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683627000,37.3958985217,-122.1025112133,58.33,317.00,2.60,0.00,3.81,117.60
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683628000,37.3958812100,-122.1024715517,58.33,318.00,3.20,0.00,4.27,118.20
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683629000,37.3958606467,-122.1024244083,58.35,319.00,8.90,0.00,5.45,118.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683630000,37.3958339900,-122.1023640967,58.35,320.00,8.90,0.00,6.74,118.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683631000,37.3958020667,-122.1022934667,58.33,321.00,8.90,0.00,7.61,119.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683632000,37.3957662267,-122.1022144850,58.35,322.00,655.30,0.00,8.54,119.20
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683633000,37.3957262983,-122.1021257750,58.38,323.00,10.90,0.00,9.52,119.00
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683634000,37.3956824650,-122.1020274617,58.40,324.00,10.90,0.00,10.44,119.00
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683635000,37.3956350367,-122.1019203567,58.33,325.00,3.50,0.00,11.27,118.60
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683636000,37.3955855383,-122.1018069083,58.29,326.00,10.80,0.00,11.73,118.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683637000,37.3955344450,-122.1016884967,58.28,327.00,5.20,0.00,12.19,118.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683638000,37.3954811767,-122.1015652683,58.23,328.00,0.00,0.00,12.71,118.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683639000,37.3954252583,-122.1014363817,58.19,329.00,0.00,0.00,13.32,118.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683640000,37.3953671567,-122.1013022683,58.15,330.00,0.00,0.00,13.74,118.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683641000,37.3953078633,-122.1011656567,58.08,331.00,0.00,0.00,13.74,118.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683642000,37.3952493133,-122.1010306317,58.05,332.00,0.00,0.00,13.48,118.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683643000,37.3951913583,-122.1008979200,58.00,333.00,2.80,0.00,13.48,118.50
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683644000,37.3951324117,-122.1007632850,57.93,334.00,1.60,0.00,13.68,118.50
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683645000,37.3950737567,-122.1006283800,57.83,335.00,1.60,0.00,13.53,118.40
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683646000,37.3950156900,-122.1004957117,57.82,336.00,129.50,0.00,13.22,118.70
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683647000,37.3949589150,-122.1003664850,57.83,337.00,129.70,0.00,12.91,118.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683648000,37.3949030550,-122.1002410433,57.84,338.00,0.00,0.00,12.55,119.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683649000,37.3948481567,-122.1001190833,57.83,339.00,0.00,0.00,12.24,119.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683650000,37.3947950633,-122.0999998517,57.85,340.00,0.00,0.00,11.94,118.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683651000,37.3947436117,-122.0998823817,57.87,341.00,0.00,0.00,11.83,118.50
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683652000,37.3946924800,-122.0997650600,57.84,342.00,0.00,0.00,11.83,118.60
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683653000,37.3946415433,-122.0996490350,57.81,343.00,0.00,0.00,11.57,118.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683654000,37.3945914117,-122.0995363433,57.76,344.00,0.00,0.00,11.27,118.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683655000,37.3945432267,-122.0994264350,57.70,345.00,3.50,0.00,10.96,118.50
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683656000,37.3944970100,-122.0993193467,57.68,346.00,3.50,0.00,10.55,118.20
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683657000,37.3944527300,-122.0992170917,57.66,347.00,0.00,0.00,9.98,118.50
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683658000,37.3944113233,-122.0991227917,57.70,348.00,0.00,0.00,9.21,118.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683659000,37.3943720033,-122.0990344933,57.71,349.00,0.00,0.00,8.64,119.20
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683660000,37.3943354983,-122.0989531500,57.71,350.00,0.00,0.00,7.97,119.20
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683661000,37.3943022050,-122.0988771250,57.73,351.00,2.50,0.00,7.31,118.50
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683662000,37.3942725500,-122.0988089983,57.71,352.00,3.00,0.00,6.38,118.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683663000,37.3942474833,-122.0987506067,57.72,353.00,2.80,0.00,5.35,118.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683664000,37.3942270367,-122.0987033733,57.72,354.00,2.80,0.00,4.32,118.40
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683665000,37.3942104650,-122.0986646650,57.73,355.00,2.60,0.00,3.29,118.20
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683666000,37.3941995217,-122.0986388317,57.73,356.00,2.60,0.00,2.01,118.00
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683667000,37.3941932683,-122.0986240033,57.73,357.00,1.00,0.00,0.98,117.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683668000,37.3941906567,-122.0986177883,57.73,358.00,1.00,0.00,0.31,117.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683669000,37.3941901100,-122.0986164617,57.73,359.00,1.00,0.00,0.00,117.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683670000,37.3941897133,-122.0986155017,57.74,360.00,1.00,0.00,0.15,117.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683671000,37.3941887883,-122.0986133367,57.73,361.00,1.00,0.00,0.21,117.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683672000,37.3941879183,-122.0986112917,57.73,362.00,1.00,0.00,0.15,117.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683673000,37.3941873283,-122.0986099150,57.73,363.00,1.00,0.00,0.10,117.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683674000,37.3941871350,-122.0986094683,57.73,364.00,1.00,0.00,0.00,117.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683675000,37.3941871317,-122.0986094633,57.73,365.00,1.00,0.00,0.00,117.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683676000,37.3941871283,-122.0986094583,57.73,366.00,1.00,0.00,0.00,117.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683677000,37.3941871283,-122.0986094633,57.73,367.00,1.00,0.00,0.00,117.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683678000,37.3941870083,-122.0986091817,57.73,368.00,1.00,0.00,0.21,117.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683679000,37.3941844100,-122.0986030883,57.74,369.00,1.00,0.00,1.18,117.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683680000,37.3941762200,-122.0985849250,57.75,370.00,1.10,0.00,2.62,118.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683681000,37.3941608233,-122.0985509317,57.76,371.00,1.10,0.00,4.27,119.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683682000,37.3941385783,-122.0985012567,57.77,372.00,1.20,0.00,5.86,119.20
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683683000,37.3941099200,-122.0984373433,57.78,373.00,1.20,0.00,7.15,119.20
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683684000,37.3940761000,-122.0983616900,57.84,374.00,2.30,0.00,8.18,119.20
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683685000,37.3940379433,-122.0982752733,57.93,375.00,1.70,0.00,9.31,119.00
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683686000,37.3939951433,-122.0981784500,57.98,376.00,1.00,0.00,10.29,118.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683687000,37.3939472650,-122.0980722667,57.92,377.00,1.00,0.00,11.32,119.40
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683688000,37.3938943350,-122.0979573100,57.93,378.00,1.60,0.00,12.09,120.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683689000,37.3938373167,-122.0978369083,58.00,379.00,4.20,0.00,12.66,121.00
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683690000,37.3937757967,-122.0977130450,58.03,380.00,10.40,0.00,13.12,122.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683691000,37.3937109850,-122.0975888033,58.08,381.00,10.40,0.00,13.12,123.70
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683692000,37.3936445767,-122.0974674417,58.13,382.00,10.40,0.00,13.02,124.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683693000,37.3935757883,-122.0973467000,58.18,383.00,10.40,0.00,13.32,126.00
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683694000,37.3935027433,-122.0972255283,58.24,384.00,520.80,0.00,13.58,127.60
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683695000,37.3934258633,-122.0971046850,58.28,385.00,4.00,0.00,13.79,129.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683695999,37.3933461173,-122.0969854114,58.33,386.00,514.29,0.00,13.74,130.50
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683697000,37.3932648467,-122.0968701350,58.41,387.00,10.40,0.00,13.43,131.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683698000,37.3931839100,-122.0967605700,58.51,388.00,10.40,0.00,12.96,133.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683699000,37.3931041100,-122.0966574767,58.60,389.00,3.60,0.00,12.50,134.60
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683700000,37.3930250550,-122.0965606700,58.69,390.00,3.60,0.00,12.04,136.00
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683701000,37.3929479817,-122.0964697683,58.76,391.00,3.60,0.00,11.32,136.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683702000,37.3928761800,-122.0963878067,58.87,392.00,4.00,0.00,10.34,137.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683703000,37.3928085850,-122.0963131583,59.00,393.00,2.10,0.00,9.72,138.70
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683704000,37.3927433133,-122.0962425800,59.13,394.00,2.10,0.00,9.41,139.20
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683705000,37.3926798950,-122.0961743383,59.23,395.00,2.20,0.00,9.16,139.40
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683706000,37.3926181500,-122.0961088033,59.36,396.00,3.00,0.00,8.75,139.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683707000,37.3925618100,-122.0960507200,59.45,397.00,10.40,0.00,7.25,140.60
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683708000,37.3925147750,-122.0960042850,59.52,398.00,10.40,0.00,6.17,142.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683709000,37.3924729100,-122.0959644917,59.57,399.00,2.70,0.00,5.45,142.70
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683710000,37.3924353367,-122.0959287017,59.62,400.00,3.10,0.00,5.09,142.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683711000,37.3923988867,-122.0958942350,59.67,401.00,3.20,0.00,5.20,143.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683712000,37.3923593983,-122.0958575517,59.71,402.00,3.20,0.00,5.71,143.40
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683713000,37.3923156950,-122.0958171667,59.76,403.00,3.20,0.00,6.38,143.70
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683714000,37.3922650550,-122.0957709167,59.85,404.00,3.20,0.00,7.56,144.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683715000,37.3922067017,-122.0957184200,59.93,405.00,1.50,0.00,8.33,144.40
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683716000,37.3921424633,-122.0956613700,59.98,406.00,1.50,0.00,9.16,144.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683717000,37.3920718333,-122.0955998567,60.02,407.00,1.60,0.00,9.93,145.20
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683718000,37.3919954750,-122.0955334933,60.09,408.00,2.90,0.00,10.70,145.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683719000,37.3919140550,-122.0954628500,60.16,409.00,2.90,0.00,11.27,145.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683720000,37.3918306200,-122.0953902000,60.28,410.00,2.90,0.00,11.21,145.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683721000,37.3917487667,-122.0953187317,60.32,411.00,2.20,0.00,10.96,145.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683722000,37.3916690567,-122.0952485850,60.40,412.00,1.50,0.00,10.75,144.60
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683723000,37.3915899217,-122.0951754817,60.46,413.00,1.60,0.00,11.06,142.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683724000,37.3915106167,-122.0950978917,60.53,414.00,1.70,0.00,11.32,141.40
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683725000,37.3914301033,-122.0950151933,60.58,415.00,1.70,0.00,11.78,140.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683726000,37.3913488217,-122.0949271283,60.62,416.00,10.50,0.00,11.83,138.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683727000,37.3912748400,-122.0948420417,60.65,417.00,10.50,0.00,10.29,136.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683728000,37.3912139467,-122.0947687267,60.70,418.00,10.50,0.00,8.44,135.70
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683729000,37.3911661450,-122.0947089983,60.78,419.00,429.40,0.00,6.53,134.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683730000,37.3911314117,-122.0946643417,60.86,420.00,0.00,0.00,4.53,134.20
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683731000,37.3911093717,-122.0946356283,60.89,421.00,0.00,0.00,2.68,133.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683732000,37.3910950500,-122.0946167450,60.92,422.00,0.00,0.00,2.06,133.70
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683733000,37.3910827467,-122.0946003950,60.93,423.00,5.70,0.00,1.95,133.50
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683734000,37.3910708233,-122.0945843783,60.95,424.00,5.70,0.00,2.01,133.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683735000,37.3910572017,-122.0945659400,60.97,425.00,3.70,0.00,2.68,133.00
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683736000,37.3910351683,-122.0945361200,60.99,426.00,3.70,0.00,4.63,132.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683737000,37.3910004283,-122.0944887983,61.03,427.00,3.10,0.00,6.69,132.40
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683738000,37.3909543967,-122.0944249417,61.09,428.00,6.20,0.00,8.49,131.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683739000,37.3909002933,-122.0943481800,61.15,429.00,2.30,0.00,9.67,131.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683740000,37.3908398533,-122.0942591950,61.21,430.00,13.20,0.00,10.91,130.00
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683741000,37.3907746633,-122.0941593200,61.29,431.00,13.20,0.00,11.94,129.00
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683742000,37.3907049300,-122.0940498467,61.34,432.00,167.30,0.00,12.76,128.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683743000,37.3906342233,-122.0939353750,61.45,433.00,0.00,0.00,12.71,127.20
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683744000,37.3905660000,-122.0938212267,61.52,434.00,0.00,0.00,12.66,126.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683745000,37.3904983217,-122.0937032600,61.59,435.00,395.60,0.00,13.12,125.20
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683746000,37.3904307000,-122.0935802133,61.66,436.00,7.50,0.00,13.17,124.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683747000,37.3903655733,-122.0934579400,61.75,437.00,0.00,0.00,12.81,123.50
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683748000,37.3903030050,-122.0933381233,61.78,438.00,0.00,0.00,12.66,122.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683749000,37.3902403400,-122.0932155050,61.80,439.00,0.00,0.00,13.17,122.30
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683750000,37.3901763500,-122.0930872733,61.81,440.00,0.00,0.00,13.53,121.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683751000,37.3901120100,-122.0929576417,61.83,441.00,206.60,0.00,13.48,121.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683752000,37.3900484917,-122.0928289000,61.89,442.00,0.00,0.00,13.43,121.50
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683753000,37.3899838317,-122.0926982033,61.97,443.00,0.00,0.00,13.89,121.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683754000,37.3899171467,-122.0925635267,62.03,444.00,0.00,0.00,14.15,121.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683755000,37.3898496433,-122.0924270033,62.12,445.00,0.00,0.00,14.40,121.70
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683756000,37.3897803333,-122.0922873733,62.20,446.00,0.00,0.00,14.71,121.80
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683757000,37.3897097033,-122.0921456267,62.25,447.00,2.70,0.00,14.87,121.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683758000,37.3896384500,-122.0920033783,62.34,448.00,1.60,0.00,14.87,122.10
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683759000,37.3895668300,-122.0918604150,62.43,449.00,3.60,0.00,15.07,121.90
2021-04-28-US-MTV-1,SamsungS20Ultra,1303683760000,37.3894947750,-122.0917151567,62.50,450.00,367.40,0.00,15.12,121.70
