collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2021-04-28-US-MTV-1,Pixel5,1303683622430,37.3959605510,-122.1026850057,58.22,312.43,2.40,0.00,2.95,86.25
2021-04-28-US-MTV-1,Pixel5,1303683623430,37.3959537893,-122.1026502218,58.27,313.43,2.40,0.00,3.37,101.46
2021-04-28-US-MTV-1,Pixel5,1303683624430,37.3959419657,-122.1026103377,58.31,314.43,2.27,0.00,4.08,109.35
2021-04-28-US-MTV-1,Pixel5,1303683625430,37.3959267257,-122.1025679117,58.33,315.43,2.23,0.00,4.00,113.99
2021-04-28-US-MTV-1,Pixel5,1303683626430,37.3959107818,-122.1025296882,58.33,316.43,2.60,0.00,3.70,117.03
2021-04-28-US-MTV-1,Pixel5,1303683627430,37.3958945770,-122.1024922360,58.34,317.43,2.90,0.00,3.98,118.00
2021-04-28-US-MTV-1,Pixel5,1303683628430,37.3958762195,-122.1024501935,58.35,318.43,5.68,0.00,4.66,118.20
2021-04-28-US-MTV-1,Pixel5,1303683629430,37.3958531847,-122.1023975392,58.35,319.43,8.90,0.00,6.05,118.50
2021-04-28-US-MTV-1,Pixel5,1303683630430,37.3958239575,-122.1023321138,58.35,320.43,8.90,0.00,7.17,119.00
2021-04-28-US-MTV-1,Pixel5,1303683631430,37.3957903355,-122.1022580417,58.33,321.43,286.88,0.00,8.00,119.30
2021-04-28-US-MTV-1,Pixel5,1303683632430,37.3957527392,-122.1021749905,58.36,322.43,378.25,0.00,8.98,119.17
2021-04-28-US-MTV-1,Pixel5,1303683633430,37.3957111820,-122.1020820565,58.41,323.43,10.90,0.00,9.96,119.00
2021-04-28-US-MTV-1,Pixel5,1303683634430,37.3956655788,-122.1019799123,58.36,324.43,7.69,0.00,10.83,118.87
2021-04-28-US-MTV-1,Pixel5,1303683635430,37.3956171765,-122.1018696360,58.29,325.43,6.64,0.00,11.44,118.40
2021-04-28-US-MTV-1,Pixel5,1303683636430,37.3955669880,-122.1017540357,58.28,326.43,8.42,0.00,11.95,118.10
2021-04-28-US-MTV-1,Pixel5,1303683637430,37.3955150537,-122.1016336597,58.25,327.43,2.95,0.00,12.41,118.10
2021-04-28-US-MTV-1,Pixel5,1303683638430,37.3954606493,-122.1015080295,58.22,328.43,0.00,0.00,12.98,118.20
2021-04-28-US-MTV-1,Pixel5,1303683639430,37.3954037532,-122.1013767510,58.16,329.43,0.00,0.00,13.49,118.30
2021-04-28-US-MTV-1,Pixel5,1303683640430,37.3953449073,-122.1012410118,58.12,330.43,0.00,0.00,13.79,118.30
2021-04-28-US-MTV-1,Pixel5,1303683641430,37.3952857607,-122.1011047665,58.07,331.43,0.00,0.00,13.63,118.20
2021-04-28-US-MTV-1,Pixel5,1303683642430,37.3952276772,-122.1009708950,58.02,332.43,1.19,0.00,13.38,118.40
2021-04-28-US-MTV-1,Pixel5,1303683643430,37.3951693477,-122.1008377733,57.97,333.43,2.27,0.00,13.60,118.60
2021-04-28-US-MTV-1,Pixel5,1303683644430,37.3951103307,-122.1007025402,57.88,334.43,1.60,0.00,13.62,118.40
2021-04-28-US-MTV-1,Pixel5,1303683645430,37.3950518878,-122.1005684117,57.81,335.43,56.54,0.00,13.41,118.53
2021-04-28-US-MTV-1,Pixel5,1303683646430,37.3949944275,-122.1004370695,57.82,336.43,129.60,0.00,13.07,118.70
2021-04-28-US-MTV-1,Pixel5,1303683647430,37.3949379940,-122.1003095063,57.83,337.43,73.90,0.00,12.74,118.93
2021-04-28-US-MTV-1,Pixel5,1303683648430,37.3948825198,-122.1001855763,57.83,338.43,0.00,0.00,12.43,119.20
2021-04-28-US-MTV-1,Pixel5,1303683649430,37.3948282952,-122.1000649282,57.83,339.43,0.00,0.00,12.09,119.10
2021-04-28-US-MTV-1,Pixel5,1303683650430,37.3947759940,-122.0999466367,57.86,340.43,0.00,0.00,11.88,118.60
2021-04-28-US-MTV-1,Pixel5,1303683651430,37.3947248762,-122.0998294313,57.86,341.43,0.00,0.00,11.83,118.50
2021-04-28-US-MTV-1,Pixel5,1303683652430,37.3946737492,-122.0997122092,57.78,342.43,0.00,0.00,11.77,118.70
2021-04-28-US-MTV-1,Pixel5,1303683653430,37.3946230112,-122.0995975167,57.78,343.43,0.00,0.00,11.46,118.83
2021-04-28-US-MTV-1,Pixel5,1303683654430,37.3945736497,-122.0994862133,57.73,344.43,1.52,0.00,11.11,118.77
2021-04-28-US-MTV-1,Pixel5,1303683655430,37.3945263667,-122.0993774520,57.68,345.43,3.50,0.00,10.80,118.37
2021-04-28-US-MTV-1,Pixel5,1303683656430,37.3944809818,-122.0992721267,57.68,346.43,2.01,0.00,10.32,118.23
2021-04-28-US-MTV-1,Pixel5,1303683657430,37.3944377750,-122.0991729332,57.68,347.43,0.00,0.00,9.59,118.70
2021-04-28-US-MTV-1,Pixel5,1303683658430,37.3943973403,-122.0990815420,57.71,348.43,0.00,0.00,8.99,119.00
2021-04-28-US-MTV-1,Pixel5,1303683659430,37.3943590872,-122.0989960350,57.71,349.43,0.00,0.00,8.30,119.30
2021-04-28-US-MTV-1,Pixel5,1303683660430,37.3943239382,-122.0989171610,57.71,350.43,1.09,0.00,7.74,118.87
2021-04-28-US-MTV-1,Pixel5,1303683661430,37.3942921573,-122.0988441545,57.72,351.43,2.73,0.00,6.93,118.40
2021-04-28-US-MTV-1,Pixel5,1303683662430,37.3942644470,-122.0987800752,57.72,352.43,2.90,0.00,5.94,118.30
2021-04-28-US-MTV-1,Pixel5,1303683663430,37.3942413508,-122.0987264147,57.73,353.43,2.80,0.00,4.80,118.30
2021-04-28-US-MTV-1,Pixel5,1303683664430,37.3942225763,-122.0986829467,57.73,354.43,2.70,0.00,4.00,118.30
2021-04-28-US-MTV-1,Pixel5,1303683665430,37.3942082993,-122.0986494565,57.73,355.43,2.60,0.00,2.64,118.07
2021-04-28-US-MTV-1,Pixel5,1303683666430,37.3941995537,-122.0986287065,57.73,356.43,1.94,0.00,1.56,117.90
2021-04-28-US-MTV-1,Pixel5,1303683667430,37.3941950338,-122.0986179933,57.74,357.43,1.00,0.00,0.65,117.80
2021-04-28-US-MTV-1,Pixel5,1303683668430,37.3941934752,-122.0986142800,57.74,358.43,1.00,0.00,0.14,117.80
2021-04-28-US-MTV-1,Pixel5,1303683669430,37.3941932702,-122.0986137358,57.74,359.43,1.00,0.00,0.10,117.80
2021-04-28-US-MTV-1,Pixel5,1303683670430,37.3941925848,-122.0986121357,57.74,360.43,1.00,0.00,0.21,117.80
2021-04-28-US-MTV-1,Pixel5,1303683671430,37.3941916235,-122.0986098708,57.74,361.43,1.00,0.00,0.21,117.80
2021-04-28-US-MTV-1,Pixel5,1303683672430,37.3941908565,-122.0986080760,57.73,362.43,1.00,0.00,0.15,117.80
2021-04-28-US-MTV-1,Pixel5,1303683673430,37.3941904402,-122.0986071055,57.73,363.43,1.00,0.00,0.05,117.80
2021-04-28-US-MTV-1,Pixel5,1303683674430,37.3941903700,-122.0986069483,57.73,364.43,1.00,0.00,0.00,117.80
2021-04-28-US-MTV-1,Pixel5,1303683675430,37.3941903667,-122.0986069428,57.73,365.43,1.00,0.00,0.00,117.80
2021-04-28-US-MTV-1,Pixel5,1303683676430,37.3941903650,-122.0986069422,57.73,366.43,1.00,0.00,0.00,117.80
2021-04-28-US-MTV-1,Pixel5,1303683677430,37.3941903683,-122.0986069533,57.73,367.43,1.00,0.00,0.00,117.80
2021-04-28-US-MTV-1,Pixel5,1303683678430,37.3941896512,-122.0986052522,57.74,368.43,1.00,0.00,0.49,117.80
2021-04-28-US-MTV-1,Pixel5,1303683679430,37.3941849308,-122.0985943890,57.74,369.43,1.00,0.00,1.74,118.13
2021-04-28-US-MTV-1,Pixel5,1303683680430,37.3941736540,-122.0985697045,57.75,370.43,1.10,0.00,3.34,119.20
2021-04-28-US-MTV-1,Pixel5,1303683681430,37.3941553388,-122.0985288725,57.77,371.43,1.10,0.00,4.93,119.30
2021-04-28-US-MTV-1,Pixel5,1303683682430,37.3941301112,-122.0984726842,57.77,372.43,1.20,0.00,6.41,119.20
2021-04-28-US-MTV-1,Pixel5,1303683683430,37.3940991258,-122.0984034213,57.80,373.43,1.63,0.00,7.64,119.20
2021-04-28-US-MTV-1,Pixel5,1303683684430,37.3940634837,-122.0983234068,57.89,374.43,2.07,0.00,8.67,119.20
2021-04-28-US-MTV-1,Pixel5,1303683685430,37.3940232407,-122.0982322015,57.96,375.43,1.40,0.00,9.74,118.90
2021-04-28-US-MTV-1,Pixel5,1303683686430,37.3939784728,-122.0981313245,57.96,376.43,1.00,0.00,10.73,119.03
2021-04-28-US-MTV-1,Pixel5,1303683687430,37.3939283200,-122.0980210567,57.94,377.43,1.23,0.00,11.71,119.73
2021-04-28-US-MTV-1,Pixel5,1303683688430,37.3938735632,-122.0979033578,57.98,378.43,2.69,0.00,12.36,120.50
2021-04-28-US-MTV-1,Pixel5,1303683689430,37.3938144962,-122.0977811715,58.01,379.43,6.88,0.00,12.88,121.53
2021-04-28-US-MTV-1,Pixel5,1303683690430,37.3937512408,-122.0976564363,58.06,380.43,10.40,0.00,13.17,122.93
2021-04-28-US-MTV-1,Pixel5,1303683691430,37.3936855972,-122.0975333058,58.09,381.43,10.40,0.00,13.05,124.16
2021-04-28-US-MTV-1,Pixel5,1303683692430,37.3936184413,-122.0974126577,58.15,382.43,10.40,0.00,13.12,125.23
2021-04-28-US-MTV-1,Pixel5,1303683693430,37.3935477673,-122.0972914727,58.20,383.43,229.90,0.00,13.44,126.73
2021-04-28-US-MTV-1,Pixel5,1303683694430,37.3934729257,-122.0971703128,58.25,384.43,298.59,0.00,13.68,128.23
2021-04-28-US-MTV-1,Pixel5,1303683695430,37.3933945702,-122.0970497648,58.30,385.43,223.63,0.00,13.84,129.73
2021-04-28-US-MTV-1,Pixel5,1303683696430,37.3933139122,-122.0969317482,58.36,386.43,297.95,0.00,13.63,131.23
2021-04-28-US-MTV-1,Pixel5,1303683697430,37.3932325738,-122.0968187870,58.45,387.43,10.40,0.00,13.26,132.43
2021-04-28-US-MTV-1,Pixel5,1303683698430,37.3931520643,-122.0967118475,58.55,388.43,7.49,0.00,12.74,133.73
2021-04-28-US-MTV-1,Pixel5,1303683699430,37.3930724287,-122.0966115518,58.65,389.43,3.60,0.00,12.30,135.33
2021-04-28-US-MTV-1,Pixel5,1303683700430,37.3929939565,-122.0965170170,58.72,390.43,3.60,0.00,11.82,136.43
2021-04-28-US-MTV-1,Pixel5,1303683701430,37.3929188825,-122.0964296733,58.80,391.43,3.73,0.00,10.82,137.43
2021-04-28-US-MTV-1,Pixel5,1303683702430,37.3928489685,-122.0963512488,58.94,392.43,3.14,0.00,10.05,138.33
2021-04-28-US-MTV-1,Pixel5,1303683703430,37.3927826282,-122.0962785823,59.07,393.43,2.10,0.00,9.60,138.93
2021-04-28-US-MTV-1,Pixel5,1303683704430,37.3927181000,-122.0962091108,59.18,394.43,2.10,0.00,9.30,139.30
2021-04-28-US-MTV-1,Pixel5,1303683705430,37.3926553957,-122.0961419380,59.28,395.43,2.53,0.00,9.00,139.50
2021-04-28-US-MTV-1,Pixel5,1303683706430,37.3925948857,-122.0960784882,59.41,396.43,6.21,0.00,8.29,140.23
2021-04-28-US-MTV-1,Pixel5,1303683707430,37.3925429665,-122.0960256532,59.49,397.43,10.40,0.00,6.71,141.16
2021-04-28-US-MTV-1,Pixel5,1303683708430,37.3924981868,-122.0959825422,59.55,398.43,7.09,0.00,5.89,142.53
2021-04-28-US-MTV-1,Pixel5,1303683709430,37.3924585713,-122.0959448653,59.60,399.43,2.83,0.00,5.25,142.70
2021-04-28-US-MTV-1,Pixel5,1303683710430,37.3924218100,-122.0959099020,59.64,400.43,3.10,0.00,4.99,142.80
2021-04-28-US-MTV-1,Pixel5,1303683711430,37.3923844268,-122.0958748935,59.69,401.43,3.20,0.00,5.42,143.33
2021-04-28-US-MTV-1,Pixel5,1303683712430,37.3923431922,-122.0958366492,59.73,402.43,3.20,0.00,5.98,143.50
2021-04-28-US-MTV-1,Pixel5,1303683713430,37.3922971200,-122.0957942085,59.79,403.43,3.20,0.00,6.87,143.90
2021-04-28-US-MTV-1,Pixel5,1303683714430,37.3922426653,-122.0957448303,59.87,404.43,2.44,0.00,7.94,144.33
2021-04-28-US-MTV-1,Pixel5,1303683715430,37.3921818450,-122.0956903343,59.94,405.43,1.50,0.00,8.67,144.50
2021-04-28-US-MTV-1,Pixel5,1303683716430,37.3921147868,-122.0956313935,59.98,406.43,1.50,0.00,9.50,145.10
2021-04-28-US-MTV-1,Pixel5,1303683717430,37.3920416238,-122.0955677593,60.03,407.43,2.13,0.00,10.27,145.20
2021-04-28-US-MTV-1,Pixel5,1303683718430,37.3919628868,-122.0954995218,60.11,408.43,2.90,0.00,10.97,145.30
2021-04-28-US-MTV-1,Pixel5,1303683719430,37.3918801335,-122.0954274983,60.21,409.43,2.90,0.00,11.32,145.20
2021-04-28-US-MTV-1,Pixel5,1303683720430,37.3917971510,-122.0953551188,60.29,410.43,2.57,0.00,11.10,145.10
2021-04-28-US-MTV-1,Pixel5,1303683721430,37.3917162188,-122.0952843907,60.35,411.43,1.90,0.00,10.80,144.97
2021-04-28-US-MTV-1,Pixel5,1303683722430,37.3916371083,-122.0952136552,60.42,412.43,1.50,0.00,10.87,143.94
2021-04-28-US-MTV-1,Pixel5,1303683723430,37.3915580097,-122.0951386117,60.49,413.43,1.63,0.00,11.13,142.14
2021-04-28-US-MTV-1,Pixel5,1303683724430,37.3914784307,-122.0950590723,60.56,414.43,1.70,0.00,11.52,140.87
2021-04-28-US-MTV-1,Pixel5,1303683725430,37.3913973135,-122.0949740150,60.61,415.43,5.47,0.00,11.95,139.34
2021-04-28-US-MTV-1,Pixel5,1303683726430,37.3913178253,-122.0948855488,60.64,416.43,10.50,0.00,11.31,137.57
2021-04-28-US-MTV-1,Pixel5,1303683727430,37.3912495050,-122.0948053100,60.69,417.43,10.50,0.00,9.51,136.27
2021-04-28-US-MTV-1,Pixel5,1303683728430,37.3911942815,-122.0947376693,60.74,418.43,190.67,0.00,7.62,135.37
2021-04-28-US-MTV-1,Pixel5,1303683729430,37.3911521697,-122.0946842887,60.82,419.43,244.80,0.00,5.66,134.47
2021-04-28-US-MTV-1,Pixel5,1303683730430,37.3911230070,-122.0946465850,60.88,420.43,0.00,0.00,3.64,134.10
2021-04-28-US-MTV-1,Pixel5,1303683731430,37.3911053838,-122.0946234852,60.91,421.43,0.00,0.00,2.31,133.80
2021-04-28-US-MTV-1,Pixel5,1303683732430,37.3910923123,-122.0946061808,60.93,422.43,2.48,0.00,1.95,133.60
2021-04-28-US-MTV-1,Pixel5,1303683733430,37.3910801763,-122.0945899730,60.95,423.43,5.70,0.00,1.90,133.40
2021-04-28-US-MTV-1,Pixel5,1303683734430,37.3910680207,-122.0945735900,60.96,424.43,4.84,0.00,2.12,133.17
2021-04-28-US-MTV-1,Pixel5,1303683735430,37.3910517472,-122.0945515688,60.98,425.43,3.70,0.00,3.46,133.00
2021-04-28-US-MTV-1,Pixel5,1303683736430,37.3910243425,-122.0945144397,61.01,426.43,3.47,0.00,5.57,132.80
2021-04-28-US-MTV-1,Pixel5,1303683737430,37.3909845040,-122.0944597528,61.05,427.43,4.49,0.00,7.52,132.27
2021-04-28-US-MTV-1,Pixel5,1303683738430,37.3909345252,-122.0943898207,61.11,428.43,4.48,0.00,8.98,131.57
2021-04-28-US-MTV-1,Pixel5,1303683739430,37.3908777337,-122.0943080047,61.18,429.43,7.03,0.00,10.28,130.67
2021-04-28-US-MTV-1,Pixel5,1303683740430,37.3908151657,-122.0942142223,61.23,430.43,13.20,0.00,11.35,129.47
2021-04-28-US-MTV-1,Pixel5,1303683741430,37.3907478873,-122.0941099840,61.30,431.43,79.45,0.00,12.38,128.67
2021-04-28-US-MTV-1,Pixel5,1303683742430,37.3906770508,-122.0939975363,61.38,432.43,95.39,0.00,12.86,127.87
2021-04-28-US-MTV-1,Pixel5,1303683743430,37.3906075183,-122.0938832455,61.48,433.43,0.00,0.00,12.60,126.87
2021-04-28-US-MTV-1,Pixel5,1303683744430,37.3905400210,-122.0937681310,61.55,434.43,170.08,0.00,12.83,125.87
2021-04-28-US-MTV-1,Pixel5,1303683745430,37.3904719718,-122.0936476065,61.62,435.43,228.76,0.00,13.27,124.67
2021-04-28-US-MTV-1,Pixel5,1303683746430,37.3904054065,-122.0935244050,61.68,436.43,4.29,0.00,13.05,123.77
2021-04-28-US-MTV-1,Pixel5,1303683747430,37.3903415872,-122.0934032495,61.78,437.43,0.00,0.00,12.66,123.27
2021-04-28-US-MTV-1,Pixel5,1303683748430,37.3902792925,-122.0932832960,61.77,438.43,0.00,0.00,12.84,122.60
2021-04-28-US-MTV-1,Pixel5,1303683749430,37.3902160008,-122.0931580353,61.81,439.43,0.00,0.00,13.39,121.97
2021-04-28-US-MTV-1,Pixel5,1303683750430,37.3901518072,-122.0930287577,61.82,440.43,88.88,0.00,13.53,121.90
2021-04-28-US-MTV-1,Pixel5,1303683751430,37.3900875770,-122.0928994805,61.86,441.43,117.79,0.00,13.38,121.67
2021-04-28-US-MTV-1,Pixel5,1303683752430,37.3900241395,-122.0927704175,61.92,442.43,0.00,0.00,13.60,121.60
2021-04-28-US-MTV-1,Pixel5,1303683753430,37.3899583705,-122.0926378043,61.99,443.43,0.00,0.00,14.04,121.80
2021-04-28-US-MTV-1,Pixel5,1303683754430,37.3898912882,-122.0925023060,62.09,444.43,0.00,0.00,14.16,121.60
2021-04-28-US-MTV-1,Pixel5,1303683755430,37.3898231157,-122.0923645077,62.15,445.43,0.00,0.00,14.52,121.73
2021-04-28-US-MTV-1,Pixel5,1303683756430,37.3897531298,-122.0922237898,62.23,446.43,1.19,0.00,14.82,121.80
2021-04-28-US-MTV-1,Pixel5,1303683757430,37.3896822220,-122.0920815980,62.29,447.43,2.24,0.00,14.87,122.00
2021-04-28-US-MTV-1,Pixel5,1303683758430,37.3896108497,-122.0919393773,62.39,448.43,2.46,0.00,14.92,122.00
2021-04-28-US-MTV-1,Pixel5,1303683759430,37.3895388772,-122.0917953263,62.47,449.43,160.02,0.00,15.18,121.80
2021-04-28-US-MTV-1,Pixel5,1303683760430,37.3894671810,-122.0916501535,62.53,450.43,366.67,0.00,15.02,121.60
2021-04-28-US-MTV-1,Pixel5,1303683761430,37.3893961998,-122.0915072885,62.57,451.43,364.94,0.00,14.82,122.00
2021-04-28-US-MTV-1,Pixel5,1303683762430,37.3893254762,-122.0913661295,62.59,452.43,209.83,0.00,14.66,122.10
2021-04-28-US-MTV-1,Pixel5,1303683763430,37.3892557447,-122.0912272575,62.63,453.43,17.24,0.00,14.39,122.00
2021-04-28-US-MTV-1,Pixel5,1303683764430,37.3891879042,-122.0910910077,62.63,454.43,32.80,0.00,14.08,121.80
2021-04-28-US-MTV-1,Pixel5,1303683765430,37.3891222610,-122.0909572208,62.64,455.43,18.71,0.00,13.77,121.30
2021-04-28-US-MTV-1,Pixel5,1303683766430,37.3890580797,-122.0908249565,62.66,456.43,0.00,0.00,13.74,121.23
2021-04-28-US-MTV-1,Pixel5,1303683767430,37.3889928573,-122.0906926792,62.67,457.43,0.00,0.00,13.79,121.90
2021-04-28-US-MTV-1,Pixel5,1303683768430,37.3889275322,-122.0905613053,62.68,458.43,0.00,0.00,13.57,121.87
2021-04-28-US-MTV-1,Pixel5,1303683769430,37.3888641750,-122.0904334280,62.66,459.43,0.00,0.00,13.05,121.70
2021-04-28-US-MTV-1,Pixel5,1303683770430,37.3888029803,-122.0903103938,62.64,460.43,0.00,0.00,12.66,122.10
