195333.20,3720.0498334,12154.0144579,1,14,1.0,25.22,-32.64,,61
195333.30,3720.0498334,12154.0144579,1,14,1.0,25.22,-32.64,,60
195333.40,3720.0498335,12154.0144579,1,14,1.0,25.22,-32.64,,66
195333.50,3720.0498335,12154.0144579,1,14,1.0,25.22,-32.64,,67
195333.60,3720.0498335,12154.0144579,1,14,1.0,25.22,-32.64,,64
195333.70,3720.0498334,12154.0144579,1,14,1.0,25.22,-32.64,,64
195333.80,3720.0498334,12154.0144579,1,14,1.0,25.22,-32.64,,6
195333.90,3720.0498334,12154.0144579,1,14,1.0,25.22,-32.64,,6
195334.00,3720.0498335,12154.0144579,1,14,1.0,25.22,-32.64,,65
195334.10,3720.0498335,12154.0144579,1,14,0.9,25.22,-32.64,,6
195334.20,3720.0498335,12154.0144579,1,14,0.9,25.22,-32.64,,6
195334.30,3720.0498335,12154.0144579,1,14,0.9,25.22,-32.64,,6
195334.40,3720.0498335,12154.0144579,1,14,0.9,25.22,-32.64,,69
195334.50,3720.0498335,12154.0144579,1,14,0.9,25.22,-32.64,,68
195334.60,3720.0498335,12154.0144579,1,14,0.9,25.22,-32.64,,6
195334.70,3720.0498335,12154.0144579,1,14,0.9,25.22,-32.64,,6
195334.80,3720.0498336,12154.0144579,1,14,0.9,25.22,-32.64,,66
195334.90,3720.0498336,12154.0144579,1,14,0.9,25.22,-32.64,,67
195335.00,3720.0498336,12154.0144578,1,14,0.9,25.22,-32.64,,6
195335.10,3720.0498336,12154.0144579,1,14,0.9,25.22,-32.64,,6
195335.20,3720.0498336,12154.0144578,1,14,0.9,25.22,-32.64,,6
195335.30,3720.0498336,12154.0144578,1,14,0.9,25.22,-32.64,,6
195335.40,3720.0498337,12154.0144578,1,14,0.9,25.22,-32.64,,6
195335.50,3720.0498337,12154.0144578,1,14,0.9,25.22,-32.64,,6
195335.60,3720.0498337,12154.0144578,1,14,0.9,25.22,-32.64,,69
195335.70,3720.0498337,12154.0144578,1,14,0.9,25.22,-32.64,,68
195335.80,3720.0498337,12154.0144578,1,14,0.9,25.22,-32.64,,67
195335.90,3720.0498337,12154.0144578,1,14,0.9,25.22,-32.64,,66
195336.00,3720.0498337,12154.0144578,1,14,0.9,25.22,-32.64,,6
195336.10,3720.0498338,12154.0144579,1,14,0.9,25.22,-32.64,,63
195336.20,3720.0498338,12154.0144579,1,14,0.9,25.22,-32.64,,60
195336.30,3720.0498339,12154.0144580,1,14,0.9,25.22,-32.64,,66
195336.40,3720.0498340,12154.0144581,1,14,0.9,25.22,-32.64,,6
195336.50,3720.0498340,12154.0144582,1,14,0.9,25.22,-32.64,,6
195336.60,3720.0498340,12154.0144582,1,14,0.9,25.22,-32.64,,6
195336.70,3720.0498340,12154.0144581,1,14,0.9,25.22,-32.64,,6
195336.80,3720.0498341,12154.0144581,1,14,0.9,25.22,-32.64,,63
195336.90,3720.0498344,12154.0144580,1,14,0.9,25.22,-32.64,,66
195337.00,3720.0498347,12154.0144580,1,14,0.9,25.22,-32.64,,6
195337.10,3720.0498352,12154.0144586,1,14,0.9,25.22,-32.64,,6
195337.20,3720.0498354,12154.0144595,1,14,0.9,25.22,-32.64,,69
195337.30,3720.0498351,12154.0144598,1,14,0.9,25.22,-32.64,,60
195337.40,3720.0498345,12154.0144594,1,14,0.9,25.22,-32.64,,6
195337.50,3720.0498343,12154.0144593,1,14,0.9,25.22,-32.64,,6
195337.60,3720.0498346,12154.0144596,1,14,0.9,25.22,-32.64,,6
195337.70,3720.0498348,12154.0144596,1,14,0.9,25.22,-32.64,,62
195337.80,3720.0498348,12154.0144595,1,14,0.9,25.22,-32.64,,6
195337.90,3720.0498349,12154.0144595,1,14,0.9,25.22,-32.64,,6
195338.00,3720.0498351,12154.0144595,1,14,0.9,25.22,-32.64,,61
195338.10,3720.0498352,12154.0144592,1,14,0.9,25.22,-32.64,,64
195338.20,3720.0498353,12154.0144590,1,14,0.9,25.22,-32.64,,64
195338.30,3720.0498355,12154.0144593,1,14,0.9,25.22,-32.64,,60
195338.40,3720.0498355,12154.0144594,1,14,0.9,25.22,-32.64,,60
195338.50,3720.0498354,12154.0144593,1,14,0.9,25.22,-32.64,,67
195338.60,3720.0498354,12154.0144593,1,14,0.9,25.22,-32.64,,64
195338.70,3720.0498355,12154.0144594,1,14,0.9,25.22,-32.64,,63
195338.80,3720.0498357,12154.0144595,1,14,0.9,25.22,-32.64,,6
195338.90,3720.0498357,12154.0144595,1,14,0.9,25.22,-32.64,,6
195339.00,3720.0498358,12154.0144594,1,14,0.9,25.22,-32.64,,68
195339.10,3720.0498358,12154.0144595,1,14,0.9,25.22,-32.64,,68
195339.20,3720.0498359,12154.0144595,1,14,0.9,25.22,-32.64,,6
195339.30,3720.0498359,12154.0144595,1,14,0.9,25.22,-32.64,,6
195339.40,3720.0498360,12154.0144596,1,14,0.9,25.22,-32.64,,65
195339.50,3720.0498360,12154.0144596,1,14,0.9,25.22,-32.64,,64
195339.60,3720.0498360,12154.0144596,1,14,0.9,25.22,-32.64,,67
195339.70,3720.0498360,12154.0144595,1,14,0.9,25.22,-32.64,,65
195339.80,3720.0498360,12154.0144594,1,14,0.9,25.22,-32.64,,6
195339.90,3720.0498360,12154.0144593,1,14,0.9,25.22,-32.64,,6
195340.00,3720.0498360,12154.0144594,1,14,0.9,25.22,-32.64,,6
195340.10,3720.0498361,12154.0144598,1,14,0.9,25.22,-32.64,,61
195340.20,3720.0498361,12154.0144600,1,14,0.9,25.22,-32.64,,60
195340.30,3720.0498360,12154.0144599,1,14,0.9,25.22,-32.64,,63
195340.40,3720.0498359,12154.0144598,1,14,0.9,25.22,-32.64,,6
195340.50,3720.0498361,12154.0144599,1,14,0.9,25.22,-32.64,,64
195340.60,3720.0498363,12154.0144599,1,14,0.9,25.22,-32.64,,65
195340.70,3720.0498363,12154.0144598,1,14,0.9,25.22,-32.64,,65
195340.80,3720.0498363,12154.0144597,1,14,0.9,25.22,-32.64,,65
195340.90,3720.0498364,12154.0144599,1,14,0.9,25.22,-32.64,,6
195341.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195341.10,3720.0498364,12154.0144599,1,14,0.9,25.22,-32.64,,64
195341.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195341.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195341.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195341.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195341.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195341.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195341.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195341.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195342.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195342.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195342.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195342.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195342.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195342.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195342.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195342.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195342.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195342.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195343.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195343.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195343.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195343.30,3720.0498364,12154.0144599,1,14,0.9,25.22,-32.64,,64
195343.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195343.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195343.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195343.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195343.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195343.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195344.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195344.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195344.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195344.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195344.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195344.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195344.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195344.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195344.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,69
195344.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,68
195345.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195345.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195345.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195345.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195345.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195345.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195345.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195345.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195345.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,68
195345.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,69
195346.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195346.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195346.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195346.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195346.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195346.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195346.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195346.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195346.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195346.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195347.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195347.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195347.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195347.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195347.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195347.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195347.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195347.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195347.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195347.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195348.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195348.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195348.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195348.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195348.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,69
195348.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,68
195348.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195348.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195348.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195348.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195349.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195349.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195349.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195349.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195349.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,68
195349.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,69
195349.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195349.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195349.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195349.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195350.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195350.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195350.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195350.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195350.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195350.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195350.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195350.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195350.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195350.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195351.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195351.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195351.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195351.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195351.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195351.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195351.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195351.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195351.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195351.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195352.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195352.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195352.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195352.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195352.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195352.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195352.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195352.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195352.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195352.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195353.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195353.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195353.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195353.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195353.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195353.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195353.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195353.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195353.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195353.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195354.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195354.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195354.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195354.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195354.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195354.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195354.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195354.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195354.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,68
195354.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,69
195355.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195355.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195355.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195355.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195355.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195355.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195355.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195355.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195355.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,69
195355.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,68
195356.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195356.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195356.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195356.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195356.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195356.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195356.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195356.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195356.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195356.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195357.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195357.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195357.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195357.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195357.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195357.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195357.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195357.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195357.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195357.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195358.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195358.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195358.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195358.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195358.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,68
195358.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,69
195358.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195358.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195358.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195358.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195359.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195359.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195359.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195359.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195359.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,69
195359.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,68
195359.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195359.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195359.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195359.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195400.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195400.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195400.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195400.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195400.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195400.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195400.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195400.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195400.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195400.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195401.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195401.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195401.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195401.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195401.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195401.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195401.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195401.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195401.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195401.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195402.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195402.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195402.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195402.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195402.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195402.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195402.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195402.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195402.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195402.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195403.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
195403.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195403.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195403.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195403.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195403.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195403.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195403.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195403.80,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195403.90,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,6
195404.00,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,62
195404.10,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,63
195404.20,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,60
195404.30,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,61
195404.40,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,66
195404.50,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,67
195404.60,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,64
195404.70,3720.0498365,12154.0144599,1,14,0.9,25.22,-32.64,,65
